Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpYes,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal
"? 45,688.00",No,Yes,20,? 279.00,? 0.00,? 18.00,? 0.00,? 0.00,? 9.00,2,3,1,8,4,No,Yes,No,No,No,No,No,52,2314,No,Yes,No,No,No,No,No,Yes,No,No,? 297.00
"? 62,820.00",No,No,51,? 398.00,? 61.00,? 265.00,? 138.00,? 61.00,? 53.00,1,3,4,6,1,No,No,No,No,No,No,No,66,2573,No,Yes,No,No,No,No,No,Yes,No,No,? 923.00
"? 60,491.00",No,Yes,81,? 637.00,? 47.00,? 237.00,? 12.00,? 19.00,? 76.00,4,6,11,7,5,No,No,No,No,No,No,No,49,2455,No,Yes,No,No,No,No,No,No,No,Yes,? 952.00
"? 33,235.00",Yes,No,71,? 45.00,? 0.00,? 16.00,? 2.00,? 1.00,? 6.00,1,3,0,3,7,No,No,No,No,No,No,No,34,2303,No,No,No,Yes,No,No,No,Yes,No,No,? 64.00
"? 35,701.00",No,No,36,? 21.00,? 1.00,? 9.00,? 7.00,? 3.00,? 5.00,1,1,0,3,6,No,No,No,No,No,No,No,61,2626,No,Yes,No,No,No,No,No,Yes,No,No,? 41.00
"? 31,535.00",Yes,No,95,? 15.00,? 4.00,? 13.00,? 0.00,? 0.00,? 19.00,1,1,1,2,7,Yes,No,No,No,No,No,No,40,2435,No,Yes,No,No,No,No,No,No,Yes,No,? 32.00
"? 92,556.00",No,No,32,? 493.00,? 183.00,? 352.00,? 184.00,? 23.00,? 28.00,0,3,5,13,0,No,No,No,No,No,No,No,60,2229,No,No,No,Yes,No,Yes,No,No,No,No,"? 1,235.00"
"? 67,384.00",No,Yes,32,? 957.00,? 40.00,? 175.00,? 158.00,? 53.00,? 107.00,2,7,8,5,5,No,Yes,No,No,No,No,No,50,2755,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,383.00"
"? 80,573.00",No,No,85,? 829.00,? 138.00,? 430.00,? 60.00,? 92.00,? 15.00,1,4,6,13,2,No,No,No,No,No,No,No,49,2782,No,No,No,Yes,No,No,No,No,Yes,No,"? 1,549.00"
"? 77,870.00",No,Yes,93,"? 1,017.00",? 50.00,? 500.00,? 65.00,? 50.00,? 133.00,3,5,5,5,8,No,Yes,No,Yes,No,No,Yes,53,2835,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,682.00"
"? 52,278.00",No,Yes,24,? 953.00,? 0.00,? 71.00,? 0.00,? 0.00,? 174.00,6,10,5,10,8,No,No,No,No,No,No,No,57,2679,No,No,No,No,Yes,No,No,No,No,Yes,"? 1,024.00"
"? 57,107.00",No,Yes,44,? 159.00,? 0.00,? 120.00,? 0.00,? 0.00,? 137.00,7,4,4,8,8,No,Yes,No,No,Yes,No,Yes,52,2833,No,No,Yes,No,No,No,No,Yes,No,No,? 279.00
"? 18,929.00",No,No,15,? 32.00,? 0.00,? 8.00,? 23.00,? 4.00,? 18.00,1,1,0,4,6,No,No,No,No,No,No,No,30,2657,No,Yes,No,No,No,No,No,Yes,No,No,? 67.00
"? 36,038.00",Yes,No,82,? 23.00,? 0.00,? 15.00,? 0.00,? 2.00,? 7.00,2,3,0,3,6,No,No,No,No,No,No,No,39,2553,No,No,Yes,No,No,No,No,No,No,Yes,? 40.00
"? 20,180.00",No,No,27,? 18.00,? 42.00,? 24.00,? 15.00,? 20.00,? 18.00,1,2,1,4,7,No,No,No,No,No,No,No,44,2653,No,No,Yes,No,No,No,No,Yes,No,No,? 119.00
"? 34,230.00",Yes,Yes,72,? 15.00,? 0.00,? 4.00,? 0.00,? 0.00,? 2.00,1,1,0,2,7,No,No,No,No,No,No,No,55,2709,No,No,No,Yes,No,No,No,No,No,Yes,? 19.00
"? 31,878.00",No,Yes,7,? 23.00,? 4.00,? 5.00,? 10.00,? 5.00,? 23.00,1,1,0,4,3,No,No,No,No,No,No,No,43,2166,No,No,Yes,No,No,Yes,No,No,No,No,? 47.00
"? 70,932.00",No,Yes,57,? 200.00,? 193.00,? 100.00,? 46.00,? 185.00,? 185.00,2,6,2,12,3,No,No,No,No,No,No,No,48,2320,No,Yes,No,No,No,Yes,No,No,No,No,? 724.00
"? 91,249.00",No,No,84,"? 1,324.00",? 27.00,? 119.00,? 71.00,? 108.00,? 27.00,0,7,9,6,4,No,Yes,Yes,Yes,Yes,No,Yes,64,2776,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,649.00"
"? 77,598.00",No,No,53,"? 1,193.00",? 33.00,? 281.00,? 129.00,? 66.00,? 33.00,1,7,5,13,3,No,No,Yes,No,No,No,No,77,2430,No,No,Yes,No,No,No,No,No,Yes,No,"? 1,702.00"
"? 80,982.00",Yes,Yes,48,? 505.00,? 137.00,? 401.00,? 104.00,? 22.00,? 22.00,3,11,5,11,5,No,No,No,No,No,Yes,No,61,2696,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,169.00"
"? 22,701.00",Yes,No,2,? 2.00,? 4.00,? 9.00,? 0.00,? 4.00,? 5.00,1,1,0,3,5,No,No,No,No,No,No,No,43,2456,No,Yes,No,No,No,No,No,No,Yes,No,? 19.00
"? 55,212.00",No,Yes,65,"? 1,103.00",? 0.00,? 45.00,? 0.00,? 0.00,? 34.00,3,4,2,11,8,No,Yes,No,No,Yes,No,No,51,2742,No,Yes,No,No,No,No,No,No,No,Yes,"? 1,148.00"
"? 70,617.00",No,No,45,? 353.00,? 61.00,? 753.00,? 40.00,? 46.00,? 27.00,1,3,3,7,2,No,No,No,No,No,No,No,50,2530,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,253.00"
"? 64,849.00",No,No,42,? 652.00,? 48.00,? 350.00,? 94.00,? 84.00,? 108.00,1,9,3,6,5,No,No,No,No,No,No,Yes,63,2752,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,228.00"
"? 62,694.00",Yes,Yes,29,? 379.00,? 6.00,? 157.00,? 25.00,? 91.00,? 91.00,5,9,3,7,7,No,No,No,No,No,No,No,55,2536,No,Yes,No,No,No,No,No,No,Yes,No,? 658.00
"? 61,917.00",Yes,Yes,83,? 46.00,? 4.00,? 36.00,? 2.00,? 2.00,? 1.00,1,2,0,4,5,No,No,No,No,No,No,No,46,2380,No,Yes,No,No,No,No,No,No,No,Yes,? 90.00
"? 67,472.00",No,Yes,93,? 162.00,? 31.00,? 127.00,? 8.00,? 17.00,? 69.00,2,4,2,7,3,No,No,No,No,No,No,No,73,2433,No,Yes,No,No,No,No,No,No,No,Yes,? 345.00
"? 21,059.00",Yes,No,40,? 8.00,? 3.00,? 19.00,? 3.00,? 3.00,? 8.00,3,3,0,3,6,No,No,No,No,No,No,No,38,2332,No,Yes,No,No,No,No,No,No,Yes,No,? 36.00
"? 29,543.00",Yes,No,47,? 17.00,? 3.00,? 18.00,? 3.00,? 4.00,? 18.00,2,3,1,2,7,No,No,No,No,No,No,No,52,2248,No,Yes,No,No,No,No,No,No,Yes,No,? 45.00
"? 75,903.00",No,Yes,50,? 340.00,? 108.00,? 185.00,? 130.00,? 38.00,? 100.00,2,6,6,9,3,No,No,No,No,No,No,No,69,2606,No,Yes,No,No,No,No,No,Yes,No,No,? 801.00
"? 34,984.00",Yes,Yes,40,? 8.00,? 4.00,? 15.00,? 3.00,? 5.00,? 3.00,2,1,0,3,7,No,No,No,No,No,No,No,45,2820,No,No,No,Yes,No,Yes,No,No,No,No,? 35.00
"? 54,998.00",No,Yes,3,? 154.00,? 22.00,? 202.00,? 39.00,? 30.00,? 8.00,5,4,2,9,4,No,No,No,No,No,No,Yes,64,2635,No,No,Yes,No,No,No,No,No,No,Yes,? 447.00
"? 54,356.00",No,Yes,62,? 710.00,? 15.00,? 30.00,? 20.00,? 0.00,? 0.00,3,11,2,8,8,No,No,No,No,No,No,Yes,71,2746,No,No,No,No,Yes,No,No,No,No,Yes,? 775.00
"? 34,242.00",No,Yes,25,? 8.00,? 2.00,? 4.00,? 0.00,? 0.00,? 1.00,1,0,0,3,5,No,No,No,No,No,No,No,61,2257,No,Yes,No,No,No,No,No,No,Yes,No,? 14.00
"? 25,410.00",Yes,No,48,? 2.00,? 2.00,? 4.00,? 13.00,? 13.00,? 4.00,1,1,0,4,4,No,No,No,No,No,No,No,47,2461,No,Yes,No,No,No,No,No,Yes,No,No,? 34.00
"? 73,356.00",No,No,56,"? 1,050.00",? 14.00,? 322.00,? 0.00,? 14.00,? 112.00,1,5,11,5,2,Yes,No,Yes,Yes,No,No,Yes,36,2302,No,Yes,No,No,No,No,No,No,No,Yes,"? 1,400.00"
"? 28,320.00",No,Yes,68,? 19.00,? 1.00,? 14.00,? 3.00,? 2.00,? 4.00,1,1,0,3,8,No,No,No,No,No,No,No,70,2690,No,No,No,Yes,No,No,No,Yes,No,No,? 39.00
"? 23,763.00",Yes,No,64,? 22.00,? 0.00,? 6.00,? 6.00,? 2.00,? 6.00,1,1,0,3,7,No,No,No,No,No,No,No,43,2850,No,No,Yes,No,No,No,No,Yes,No,No,? 36.00
"? 72,570.00",No,No,67,? 274.00,? 83.00,? 216.00,? 151.00,? 141.00,? 224.00,1,4,6,12,1,No,No,No,No,No,No,No,36,2224,No,Yes,No,No,No,No,No,Yes,No,No,? 865.00
"? 34,529.00",Yes,No,94,? 68.00,? 6.00,? 38.00,? 3.00,? 6.00,? 41.00,2,2,2,3,7,No,No,No,No,No,No,No,44,2812,No,Yes,No,No,No,No,No,No,Yes,No,? 121.00
"? 70,792.00",No,No,82,? 344.00,? 45.00,? 654.00,? 104.00,? 11.00,? 114.00,2,3,4,10,3,No,No,No,No,No,No,No,69,2667,No,No,No,No,Yes,No,No,Yes,No,No,"? 1,158.00"
"? 63,211.00",No,No,3,? 145.00,? 193.00,? 459.00,? 205.00,? 26.00,? 145.00,2,3,8,7,2,No,No,No,No,No,No,Yes,38,2763,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,028.00"
"? 83,891.00",No,Yes,24,? 217.00,? 38.00,? 350.00,? 111.00,? 85.00,? 15.00,1,4,7,10,1,No,No,No,No,No,No,No,46,2168,No,Yes,No,No,No,No,No,No,Yes,No,? 801.00
"? 36,065.00",Yes,Yes,54,? 18.00,? 7.00,? 34.00,? 10.00,? 2.00,? 3.00,3,3,0,3,8,No,No,No,No,No,No,No,52,2614,No,No,Yes,No,No,No,No,Yes,No,No,? 71.00
"? 39,898.00",No,Yes,20,? 69.00,? 8.00,? 26.00,? 12.00,? 7.00,? 12.00,2,3,0,4,7,No,No,No,No,No,No,No,66,2661,No,No,No,Yes,No,No,No,Yes,No,No,? 122.00
"? 51,141.00",No,No,96,? 144.00,? 0.00,? 7.00,? 0.00,? 0.00,? 6.00,1,3,1,4,5,No,No,No,No,No,No,No,80,2515,No,No,Yes,No,No,No,No,No,No,Yes,? 151.00
"? 56,939.00",No,Yes,19,? 256.00,? 34.00,? 103.00,? 90.00,? 29.00,? 49.00,2,3,3,10,3,No,No,No,No,No,No,No,44,2443,No,Yes,No,No,No,No,No,Yes,No,No,? 512.00
"? 80,872.00",No,No,60,? 483.00,? 72.00,? 567.00,? 94.00,? 12.00,? 108.00,1,4,4,10,1,No,No,No,No,No,No,No,69,2207,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,228.00"
"? 72,335.00",No,No,2,"? 1,285.00",? 105.00,? 653.00,? 28.00,? 21.00,? 0.00,1,10,4,8,8,No,No,No,No,No,No,Yes,44,2844,No,No,No,Yes,No,No,No,No,No,Yes,"? 2,092.00"
"? 61,798.00",No,No,13,? 338.00,? 4.00,? 89.00,? 11.00,? 8.00,? 13.00,1,4,2,9,4,No,No,No,No,No,No,No,56,2377,No,No,Yes,No,No,No,No,No,No,Yes,? 450.00
"? 76,842.00",No,No,37,? 605.00,? 10.00,? 345.00,? 84.00,? 54.00,? 32.00,1,1,8,7,0,No,No,No,No,No,No,No,70,2216,No,No,No,No,Yes,No,No,No,No,Yes,"? 1,098.00"
"? 29,478.00",Yes,No,59,? 8.00,? 0.00,? 7.00,? 3.00,? 1.00,? 1.00,1,1,0,3,6,No,No,No,No,No,No,No,44,2322,No,No,No,Yes,No,No,No,Yes,No,No,? 19.00
"? 46,998.00",No,Yes,55,? 172.00,? 41.00,? 86.00,? 45.00,? 6.00,? 27.00,5,5,3,5,7,Yes,No,No,No,No,No,No,64,2774,No,No,Yes,No,No,No,No,Yes,No,No,? 350.00
"? 96,843.00",No,No,60,? 448.00,? 71.00,? 951.00,? 40.00,? 17.00,? 17.00,1,6,11,10,2,No,No,Yes,No,No,No,Yes,30,2591,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,527.00"
"? 56,551.00",Yes,Yes,48,? 67.00,? 4.00,? 32.00,? 17.00,? 2.00,? 16.00,3,2,1,4,4,No,No,No,No,No,No,No,70,2212,No,No,No,No,Yes,No,No,No,No,Yes,? 122.00
"? 70,053.00",No,Yes,38,? 512.00,? 53.00,? 98.00,? 81.00,? 179.00,? 89.00,3,8,5,10,5,No,No,No,No,No,No,No,55,2520,No,Yes,No,No,No,No,No,No,Yes,No,? 923.00
"? 71,670.00",No,No,8,"? 1,462.00",? 16.00,? 128.00,? 0.00,? 0.00,? 160.00,1,5,3,6,6,No,Yes,Yes,No,Yes,No,Yes,58,2514,No,No,No,No,Yes,No,No,No,No,Yes,"? 1,606.00"
"? 44,359.00",Yes,Yes,19,? 20.00,? 0.00,? 14.00,? 7.00,? 3.00,? 1.00,3,2,0,4,3,No,No,No,No,No,No,No,42,2171,No,Yes,No,No,No,No,No,Yes,No,No,? 44.00
"? 40,887.00",Yes,Yes,32,? 50.00,? 4.00,? 44.00,? 10.00,? 10.00,? 43.00,3,3,1,3,9,No,No,No,No,No,No,Yes,68,2578,No,No,Yes,No,No,No,No,Yes,No,No,? 118.00
"? 48,877.00",No,Yes,27,? 102.00,? 1.00,? 15.00,? 2.00,? 0.00,? 24.00,1,3,0,4,7,No,No,No,No,No,No,No,54,2334,Yes,No,No,No,No,No,No,Yes,No,No,? 120.00
"? 74,485.00",No,No,58,? 499.00,? 149.00,? 815.00,? 173.00,? 49.00,? 49.00,1,6,7,12,3,No,No,No,No,No,No,No,73,2468,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,685.00"
"? 64,474.00",No,Yes,59,? 381.00,? 35.00,? 172.00,? 56.00,? 86.00,? 93.00,2,8,2,10,5,No,No,No,No,No,No,No,48,2409,No,No,No,Yes,No,No,No,Yes,No,No,? 730.00
"? 77,226.00",No,Yes,29,? 631.00,? 43.00,? 239.00,? 128.00,? 76.00,? 21.00,2,6,8,12,3,No,No,No,No,No,No,No,57,2280,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,117.00"
"? 72,643.00",No,No,60,? 526.00,? 80.00,? 553.00,? 123.00,? 94.00,? 53.00,1,3,10,7,2,No,No,No,Yes,No,No,Yes,71,2646,No,No,No,No,Yes,No,No,Yes,No,No,"? 1,376.00"
"? 85,738.00",No,No,41,? 913.00,? 26.00,? 376.00,? 17.00,? 26.00,? 13.00,1,3,6,11,1,No,Yes,Yes,No,No,No,No,42,2316,No,No,No,Yes,No,No,No,No,Yes,No,"? 1,358.00"
"? 55,686.00",No,Yes,27,? 673.00,? 0.00,? 199.00,? 37.00,? 47.00,? 26.00,2,6,3,5,4,Yes,No,No,No,No,No,No,54,2659,Yes,No,No,No,No,No,No,Yes,No,No,? 956.00
"? 39,062.00",Yes,No,28,? 23.00,? 0.00,? 9.00,? 0.00,? 0.00,? 12.00,1,1,0,3,4,Yes,No,No,No,No,No,No,37,2255,No,No,Yes,No,No,No,No,Yes,No,No,? 32.00
"? 34,600.00",Yes,Yes,8,? 199.00,? 33.00,? 60.00,? 8.00,? 3.00,? 15.00,5,5,2,5,8,No,No,No,No,No,No,Yes,49,2703,No,No,No,Yes,No,No,No,Yes,No,No,? 303.00
"? 40,794.00",No,Yes,18,? 261.00,? 23.00,? 73.00,? 4.00,? 23.00,? 50.00,2,6,3,5,7,No,No,No,No,No,No,No,45,2607,No,Yes,No,No,No,No,No,Yes,No,No,? 384.00
"? 54,690.00",Yes,Yes,76,? 111.00,? 16.00,? 37.00,? 7.00,? 9.00,? 18.00,3,3,1,5,3,No,No,No,No,No,No,No,49,2393,No,Yes,No,No,No,Yes,No,No,No,No,? 180.00
"? 4,428.00",No,Yes,0,? 16.00,? 4.00,? 12.00,? 2.00,? 4.00,? 321.00,0,25,0,0,1,No,No,No,No,No,No,No,51,2426,No,Yes,No,No,No,No,No,Yes,No,No,? 38.00
"? 32,632.00",No,No,32,? 63.00,? 151.00,? 137.00,? 153.00,? 19.00,? 53.00,2,4,4,8,5,No,No,No,No,No,No,No,57,2855,No,Yes,No,No,No,Yes,No,No,No,No,? 523.00
"? 38,236.00",Yes,Yes,2,? 58.00,? 0.00,? 18.00,? 2.00,? 0.00,? 10.00,4,3,0,4,7,No,No,No,No,No,No,No,52,2441,No,No,Yes,No,No,No,No,No,No,Yes,? 78.00
"? 36,781.00",Yes,No,16,? 29.00,? 1.00,? 17.00,? 0.00,? 3.00,? 13.00,1,2,1,2,8,No,No,No,No,No,No,Yes,41,2239,No,Yes,No,No,No,No,No,Yes,No,No,? 50.00
"? 31,385.00",Yes,No,56,? 3.00,? 2.00,? 12.00,? 0.00,? 1.00,? 9.00,1,1,0,2,8,Yes,No,No,No,No,No,Yes,36,2730,No,No,Yes,No,No,No,No,No,Yes,No,? 18.00
"? 24,570.00",Yes,No,97,? 28.00,? 34.00,? 62.00,? 11.00,? 14.00,? 44.00,3,4,0,4,9,No,No,No,No,No,No,No,36,2646,No,Yes,No,No,No,No,No,Yes,No,No,? 149.00
"? 25,509.00",Yes,No,15,? 40.00,? 3.00,? 30.00,? 10.00,? 7.00,? 11.00,3,3,0,3,9,No,No,No,No,No,No,Yes,46,2808,Yes,No,No,No,No,No,No,No,No,Yes,? 90.00
"? 94,642.00",No,No,35,? 879.00,? 143.00,? 797.00,? 106.00,? 143.00,? 143.00,0,5,7,9,1,No,No,Yes,Yes,No,No,No,69,2296,No,Yes,No,No,No,No,No,Yes,No,No,"? 2,068.00"
"? 58,646.00",No,Yes,3,? 62.00,? 1.00,? 44.00,? 6.00,? 5.00,? 22.00,1,2,1,4,4,No,No,No,No,No,No,No,58,2543,No,Yes,No,No,No,No,No,No,Yes,No,? 118.00
"? 53,201.00",Yes,Yes,49,? 280.00,? 7.00,? 81.00,? 20.00,? 0.00,? 27.00,8,6,3,5,7,No,No,No,No,No,No,No,45,2661,No,No,Yes,No,No,No,No,Yes,No,No,? 388.00
"? 21,994.00",No,Yes,4,? 9.00,? 0.00,? 6.00,? 3.00,? 1.00,? 3.00,1,0,0,3,5,No,No,No,No,No,No,No,63,2711,No,No,No,Yes,No,No,No,Yes,No,No,? 19.00
"? 57,113.00",Yes,Yes,45,? 182.00,? 4.00,? 33.00,? 0.00,? 2.00,? 42.00,6,4,1,5,7,No,No,No,No,No,No,No,42,2667,No,Yes,No,No,No,No,No,Yes,No,No,? 221.00
"? 51,373.00",No,No,37,? 83.00,? 2.00,? 101.00,? 64.00,? 26.00,? 117.00,1,3,5,3,4,No,No,No,No,No,No,No,29,2531,No,Yes,No,No,No,No,No,Yes,No,No,? 276.00
"? 23,477.00",Yes,No,39,? 38.00,? 15.00,? 54.00,? 3.00,? 8.00,? 29.00,3,3,0,4,8,No,No,No,No,No,No,No,34,2410,No,Yes,No,No,No,No,No,Yes,No,No,? 118.00
"? 58,116.00",No,Yes,38,? 228.00,? 19.00,? 130.00,? 4.00,? 11.00,? 51.00,2,3,3,8,2,No,No,No,No,No,No,No,64,2236,No,Yes,No,No,No,No,No,Yes,No,No,? 392.00
"? 72,968.00",No,No,8,"? 1,092.00",? 37.00,? 592.00,? 145.00,? 37.00,? 55.00,1,5,5,8,3,No,No,No,Yes,No,No,Yes,57,2354,Yes,No,No,No,No,No,No,No,No,Yes,"? 1,903.00"
"? 39,791.00",No,Yes,89,? 85.00,? 15.00,? 27.00,? 13.00,? 13.00,? 21.00,2,3,1,4,7,No,No,No,No,No,No,No,49,2617,No,Yes,No,No,No,No,No,No,Yes,No,? 153.00
"? 91,712.00",No,No,47,"? 1,276.00",? 24.00,? 746.00,? 94.00,? 29.00,? 48.00,0,9,7,11,3,No,No,Yes,No,No,No,Yes,73,2414,No,No,Yes,No,No,No,No,No,Yes,No,"? 2,169.00"
"? 94,472.00",No,Yes,75,"? 1,017.00",? 33.00,? 417.00,? 108.00,? 100.00,? 16.00,1,5,5,5,5,No,Yes,Yes,No,No,No,No,62,2246,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,675.00"
"? 13,672.00",Yes,Yes,86,? 6.00,? 2.00,? 9.00,? 2.00,? 1.00,? 5.00,2,1,0,3,8,No,No,No,No,No,No,No,60,2597,No,No,No,Yes,No,No,No,Yes,No,No,? 20.00
"? 96,547.00",No,No,4,? 448.00,? 21.00,? 125.00,? 52.00,? 101.00,? 62.00,0,7,6,8,2,Yes,No,Yes,Yes,No,No,Yes,40,2196,No,Yes,No,No,No,Yes,No,No,No,No,? 747.00
"? 79,205.00",No,No,73,? 504.00,? 23.00,? 117.00,? 179.00,? 28.00,? 44.00,1,6,5,4,4,No,No,No,Yes,No,No,Yes,45,2828,No,Yes,No,No,No,No,No,Yes,No,No,? 851.00
"? 56,559.00",No,Yes,46,? 226.00,? 22.00,? 133.00,? 41.00,? 31.00,? 31.00,3,4,3,8,4,No,No,No,No,No,No,No,45,2710,No,No,No,Yes,No,No,No,No,No,Yes,? 453.00
"? 32,644.00",Yes,No,38,? 239.00,? 3.00,? 141.00,? 0.00,? 7.00,? 23.00,4,7,1,6,8,Yes,No,No,No,No,No,No,47,2688,No,Yes,No,No,No,No,No,No,No,Yes,? 390.00
"? 67,506.00",No,Yes,73,? 90.00,? 38.00,? 67.00,? 33.00,? 36.00,? 67.00,1,4,1,6,3,No,No,No,No,No,No,No,40,2337,No,No,Yes,No,No,Yes,No,No,No,No,? 264.00
"? 24,206.00",Yes,No,66,? 7.00,? 2.00,? 8.00,? 3.00,? 2.00,? 3.00,1,1,0,3,6,No,No,No,No,No,No,No,50,2637,No,No,Yes,No,No,No,No,Yes,No,No,? 22.00
"? 28,420.00",Yes,No,36,? 4.00,? 2.00,? 5.00,? 2.00,? 0.00,? 0.00,1,1,0,2,6,No,No,No,No,No,No,No,53,2346,Yes,No,No,No,No,No,No,No,No,Yes,? 13.00
"? 22,979.00",Yes,No,29,? 16.00,? 17.00,? 19.00,? 20.00,? 21.00,? 22.00,3,3,2,2,8,No,No,No,No,No,No,Yes,50,2820,No,Yes,No,No,No,No,No,Yes,No,No,? 93.00
"? 33,279.00",No,No,29,? 10.00,? 3.00,? 3.00,? 0.00,? 0.00,? 0.00,1,0,0,3,3,No,No,No,No,No,No,No,54,2176,No,No,Yes,No,No,No,No,Yes,No,No,? 16.00
"? 46,423.00",Yes,Yes,6,? 68.00,? 0.00,? 16.00,? 0.00,? 0.00,? 8.00,3,2,0,4,7,No,No,No,No,No,No,No,48,2443,No,No,Yes,No,No,No,No,No,Yes,No,? 84.00
"? 30,368.00",No,Yes,97,? 35.00,? 0.00,? 13.00,? 2.00,? 0.00,? 2.00,2,2,0,3,8,No,No,No,No,No,No,No,43,2393,No,Yes,No,No,No,No,No,Yes,No,No,? 50.00
"? 63,684.00",No,Yes,61,? 575.00,? 80.00,? 428.00,? 208.00,? 93.00,? 80.00,3,8,4,8,5,No,No,No,No,No,No,No,50,2739,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,384.00"
"? 41,638.00",No,Yes,68,? 315.00,? 0.00,? 31.00,? 4.00,? 0.00,? 91.00,4,5,5,3,8,Yes,No,No,No,No,No,No,56,2660,Yes,No,No,No,No,No,No,Yes,No,No,? 350.00
"? 68,805.00",No,Yes,73,? 182.00,? 2.00,? 49.00,? 17.00,? 13.00,? 20.00,1,3,1,7,2,No,No,No,No,No,No,No,61,2444,Yes,No,No,No,No,No,No,No,No,Yes,? 263.00
"? 65,814.00",No,Yes,90,? 561.00,? 14.00,? 113.00,? 10.00,? 14.00,? 35.00,3,8,2,10,5,No,No,No,No,No,No,No,54,2278,No,No,No,Yes,No,No,No,No,No,Yes,? 712.00
"? 71,964.00",No,No,81,? 587.00,? 51.00,? 932.00,? 180.00,? 34.00,? 86.00,1,5,6,5,3,No,No,No,No,No,No,No,62,2564,Yes,No,No,No,No,No,No,Yes,No,No,"? 1,784.00"
"? 39,146.00",Yes,No,1,? 94.00,? 1.00,? 33.00,? 13.00,? 12.00,? 12.00,3,4,0,4,8,No,No,No,No,No,No,No,34,2659,No,No,Yes,No,No,No,No,Yes,No,No,? 153.00
"? 96,876.00",No,No,79,? 908.00,? 43.00,? 735.00,? 40.00,? 194.00,? 21.00,1,7,7,9,2,No,Yes,Yes,Yes,No,No,Yes,43,2486,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,920.00"
"? 34,445.00",No,No,92,? 228.00,? 122.00,? 122.00,? 208.00,? 129.00,? 30.00,6,11,2,8,9,No,No,No,No,No,No,No,39,2677,No,Yes,No,No,No,No,Yes,No,No,No,? 809.00
"? 68,281.00",No,No,31,? 995.00,? 112.00,? 417.00,? 42.00,? 48.00,? 41.00,1,2,9,13,5,No,No,No,No,No,No,Yes,62,2850,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,614.00"
"? 37,284.00",Yes,Yes,46,? 11.00,? 1.00,? 2.00,? 2.00,? 1.00,? 6.00,1,0,0,3,6,No,No,No,No,No,No,No,45,2616,No,Yes,No,No,No,Yes,No,No,No,No,? 17.00
"? 36,790.00",No,No,14,? 3.00,? 3.00,? 14.00,? 15.00,? 21.00,? 10.00,1,2,1,2,9,No,No,No,No,No,No,Yes,37,2644,No,Yes,No,No,No,No,No,Yes,No,No,? 56.00
"? 27,943.00",Yes,Yes,89,? 12.00,? 1.00,? 16.00,? 4.00,? 1.00,? 3.00,3,2,0,3,8,No,No,No,No,No,No,No,53,2599,No,No,No,Yes,No,No,No,Yes,No,No,? 34.00
"? 22,263.00",Yes,Yes,31,? 17.00,? 0.00,? 2.00,? 0.00,? 0.00,? 2.00,2,1,0,3,6,No,No,No,No,No,Yes,No,69,2250,Yes,No,No,No,No,No,No,Yes,No,No,? 19.00
"? 30,261.00",Yes,Yes,75,? 8.00,? 0.00,? 5.00,? 0.00,? 3.00,? 6.00,1,0,0,3,8,No,No,No,No,No,No,No,48,2801,No,No,No,Yes,No,No,No,Yes,No,No,? 16.00
"? 28,587.00",Yes,No,42,? 22.00,? 4.00,? 17.00,? 12.00,? 10.00,? 13.00,3,2,0,4,6,No,No,No,No,No,No,No,42,2296,No,No,No,Yes,No,No,No,Yes,No,No,? 65.00
"? 43,815.00",Yes,No,53,? 14.00,? 10.00,? 29.00,? 4.00,? 7.00,? 15.00,1,2,0,3,6,No,No,No,No,No,No,No,38,2609,No,Yes,No,No,No,No,No,No,Yes,No,? 64.00
"? 48,195.00",Yes,Yes,53,? 106.00,? 27.00,? 68.00,? 52.00,? 7.00,? 5.00,6,4,2,5,6,No,No,No,No,No,No,No,64,2318,No,Yes,No,No,No,No,No,Yes,No,No,? 260.00
"? 77,027.00",No,Yes,23,? 820.00,? 57.00,? 242.00,? 45.00,? 0.00,? 11.00,2,8,3,6,4,No,No,No,No,No,No,No,68,2303,No,Yes,No,No,No,No,No,No,Yes,No,"? 1,164.00"
